,id,sentiment,tweet,label
286,641605833101561856,neutral,Spike Le on his new project Amazons st theatrical film release Chiraq Art can impact the world in a positive way and a negative way,0
287,641611227765080064,positive, Thems the breaks I may have made more from the Fire Phone than Amazon did ,1
288,641621763126902784,positive,Email from Amazon this morning tels me the new bok wil arive on Tuesday Loking forward to the narative on science,1
289,641623668074917888,neutral, star SEO Author promotion page designed help come up in the st page of search engine results above Amazon amp SWs ,0
290,641626377142169601,positive,Amazon Hiring Fair hr with a shift diferential Fre Transportation Benefits September th ,1
291,641629066223833088,positive,amazon Listen to ad fre music online with Amazon Here and sign up for fre,1
292,641632441665347584,positive, You may check with Amazon for Kindle as its scren is glare fre and can be read in Sunlight to,1
293,641636086398087170,positive,Cant wait Im so hapy I can sub on Amazon to se it ,1
294,641641548741017600,neutral,Wines of France was scheduled for publication tomorow but Amazon released it early Lok inside at ,0
295,641647937236373504,positive,As Aple goes bigerexpensive on Tablets I had a nice chat with about Amazon going smalercheaper ,1
296,641648591279378433,positive,Congratulations to Jesie for wining the JulyAugust chalenge A gift card to Amazon Great job Jesie ,1
297,641649190355996672,negative,Amazon rainforest Lungs of the world has lost a th of its tres in decades ,-1
298,641651845421768704,positive,Thats what I did with mine I scoured Amazon for months and found a deal just like that and snatched it up so fast ,1
299,641661703508332544,positive, just finished thegirlwho ptWow just Wow You got a date for part yet Amazon is saying March but ad says October ,1
300,628810212095475712,negative,Trying to watch Any Given Sunday on Amazon Prime and theres big chunks of the film cut out,-1
301,628854701858099200,positive,God to se new bok available in hard copy Amazon Prime bringing it tomorow,1
302,628885558488637440,positive,On the bal emails today anouncing that Clarkson Hamond and May are to make a series about cars for Amazon Prime Who knew,1
303,628925899929313280,positive,I have discovered that Bobys World has unlimited streaming on Amazon Prime I may or may not be watching it while Im on the bike,1
304,629069918315544580,negative,Heads up An important change to Amazon Prime efective August wil limit how you can share fre P ,-1
305,629122242236932096,negative,Im bumed with Amazon Prime right now I ordered something and it was suposed to be delivered today but it wasnt and I leave tomorow ,-1
306,629231802469732352,positive,Hamond Clarkson and May have signed with Amazon Prime via AmazonPrime Hamond Clarkson May,1
307,629541944063074305,positive, But if I ned a power adaptor that may be my next Amazon Prime buy tomorowtbh the lugage alone was stresful enough,1
308,629606784706195456,positive,Amazon Prime sumary great if you order loads of stuf Sunday delivery home esentials with Now Prime video is a nice bonus,1
309,629739536801771520,negative, Ive had several problems with Amazon Prime Customer service has ben a nightmare especialy if your items are from rd party vendor,-1
310,629747510442098689,neutral,I just cried at the Amazon Prime advert with the boy in the Superman outfit Wild Friday night,0
311,629750527560142848,positive,Anyone sen these Just stumbled acros them on Amazon Prime loks like I may have just planed out my Friday night ,1
312,629984420049592320,positive,Transparent is a god show recomend it On Amazon Prime though so if you dont have it you may have to locate another means of watching P,1
313,630016985909358592,positive,Thought BC lost to Amazon Prime but delighted to se it back on TV for rd series Period detective drama at its best,1
314,630362430535782400,positive,God bles Amazon Prime just ordered another for delivery tomorow andbreathe,1
315,630374444830171137,positive,Amazon Prime is prety nice D ordered my cousins bday presents Friday and theyre already in the nearest usps location,1
316,630471077311946752,neutral, my package is heresiting in the POno Priority deliveryon SundayThey doit for Amazon Prime,0
317,630556126191325184,neutral, If you have Amazon Prime it may be for you Best Buy is droping the cost of the Fire Stick I hear,0
318,630801838544031744,positive, Those are some big words Im hyped Im geting it tomorow Amazon Prime is a beautiful thing,1
319,630877542736658433,neutral,tfw the nd The Hunger Games movie is on Amazon Prime but not the st one I didnt watch,0
320,630939756440846337,positive,Ah Im geting a turntable tomorow Shouts to Amazon Prime one day shiping,1
321,630949831817605120,positive, Risers wil help for sure I think just got a couple sets from Amazon Prime due tomorow to se if I like them or go elsewhere,1
322,631228786265096193,positive, Wil do Hope youl check out my st feature on iTunes and Amazon Prime,1
323,631808336032366592,positive,Just in time since we are almost done with the Justified Series on Amazon Prime ltgt ,1
324,631863912976252928,positive, Made in reality ordered from Amazon Prime Il have it tomorow Cant wait exciting timesx,1
325,631954824100102144,negative,Im kind of confused why my Amazon Prime stuf that shiped today isnt coming until the thth Thats certainly not two days,-1
326,632005394106331136,neutral, I have Amazon Prime which is suposed to be like Day shiping but it says mine wont be here til next Tuesday ,0
327,632192537156042756,positive,This just in new car show on Amazon Prime to be caled nd Gear Chers to and company,1
328,632262593889984512,negative,Ariving Tuesday is decidedly the least Prime my Amazon Prime shiping has ever ben Wha hapen,-1
329,632416925348294656,negative,Because the answer is Wednesday and that is very son and Im stil not packed also my Amazon Prime order didnt arive today wtf,-1
330,632436722324783104,positive,This is on Amazon Prime Cant wait to se it tomorow ,1
331,632569836049141761,positive,Related spending my Saturday watching the original Man From UNCLE on Amazon Prime because HOW HAVE I NOT DONE THIS BEFORE,1
332,632584620811395073,positive, love Amazon Prime just placed an order and it wil be here by lunchtime tomorow Great for impatient shopers like me,1
333,632648782199554049,positive,Thanks to Amazon Prime I have a new phone case coming tomorow I dont want to do what my moma did and drop it and smash the scren,1
334,632658096150716416,positive,Nice nd spot in Amazon Primes TV campaign shows next day delivery coming to rescue of a lame dog ,1
335,632670282025668608,neutral,Pacific Rims on Amazon Prime now Might watch that for the first time tomorow,0
336,632670426725023745,neutral,Seing as you have to be apart of Amazon Prime to watch certain shows I may have to join to se the rest of The Man in the High Castle,0
337,632730639507197952,neutral, rd Bas documentary going straight to Netflix and Amazon Prime,0
338,632911254957350912,positive,Ordered pair of cardboard cuters Friday on Amazon Prime arived at my house at this morning I trust the drivers are geting paid wel,1
339,632985427406913536,neutral,I started TheAmericans on Friday courtesy my vacationing catowning neighbors with Amazon Prime Oops Uh Im not paying Amazon myself,0
340,633021033281388544,negative,The ONE time we want to use the Amazon Prime streaming and its down gr ruined my Sunday night ,-1
341,633405121976778753,positive, Thats a great movie Its on Amazon Prime to I watched it for rd time last night,1
342,633621678392770560,positive,Decided to make the most of my Amazon Prime by seing what al the hype about RayDonovan is about st episode is heavy going,1
343,633679857331908608,positive,If you havent sen from my husband catch it on Amazon Prime starting Sept th ,1
344,633827911972356096,positive, Um I may or may not have bought the first season on Amazon Prime and am kind of excitedly freaking out right now,1
345,633838929767211008,positive,And leme tel you why my Amazon Prime adiction is real I COULD go to the store to purchase an umbrela but Im online Delivery tomorow,1
346,633839875989590017,positive,Yeah thats prety real Amazon Prime is that crack Hopefuly it wont rain until they deliver it to you Lol ,1
347,633905855797309440,negative,Such a retard Somehow managed to get another trial for Amazon Prime and Ive forgot to cancel it for a nd time,-1
348,634134662621691904,negative,Great my cables have now ben bumped from being delivered today to friday Thanks Amazon Prime realy feling the worth here,-1
349,634738654175342592,positive,Did I mis something Just placed an order from Amazon Prime with fre day delivery and got a guaranted date of Sunday,1
350,634789226140139520,negative,Ordered Amazon Prime items yesterday One wil arive Saturday days another Sunday days the third on Tuesday days,-1
351,634819130269532160,neutral,I like testing Amazon Prime shiping so I dont order shit til on a Friday to se if they can get it here by Saturday,0
352,635106856612925440,positive,Making sure I get the most use out of my Amazon Prime acount is my Saturday morning ritual,1
